classe,imagem,mse,psnr,brisque
meningioma,me-0983.jpg,8170.8464,9.0081,21.1281
meningioma,me-0984.jpg,8063.1551,9.0658,53.5764
meningioma,me-0985.jpg,5835.5101,10.47,23.0883
meningioma,me-0986.jpg,3980.0468,12.1319,32.39
meningioma,me-0987.jpg,5997.9337,10.3508,19.0802
meningioma,me-0988.jpg,8698.0137,8.7366,21.3111
meningioma,me-0989.jpg,7537.078,9.3588,21.6318
meningioma,me-0990.jpg,6273.3502,10.1558,29.0311
meningioma,me-0991.jpg,7610.9215,9.3164,29.1578
meningioma,me-0992.jpg,6358.7473,10.0971,22.3195
meningioma,me-0993.jpg,7457.0996,9.4051,44.7518
meningioma,me-0994.jpg,6334.5887,10.1136,28.7072
meningioma,me-0995.jpg,9281.9832,8.4544,29.656
meningioma,me-0996.jpg,7645.0525,9.297,52.1486
meningioma,me-0997.jpg,9907.8081,8.171,38.0087
meningioma,me-0998.jpg,8271.0735,8.9552,20.3502
meningioma,me-0999.jpg,6054.3199,10.3101,27.3974
meningioma,me-1000.jpg,5794.5772,10.5006,30.6124
meningioma,me-1001.jpg,7605.9496,9.3193,18.0043
meningioma,me-1002.jpg,6474.9928,10.0184,36.6525
meningioma,me-1003.jpg,6747.7713,9.8392,34.3692
meningioma,me-1004.jpg,5809.932,10.4891,46.9209
meningioma,me-1005.jpg,7007.3437,9.6753,49.5723
meningioma,me-1006.jpg,8558.5397,8.8068,17.4329
meningioma,me-1007.jpg,10185.3543,8.051,36.3751
meningioma,me-1008.jpg,6692.7982,9.8747,47.4613
meningioma,me-1009.jpg,6378.8211,10.0834,43.1993
meningioma,me-1010.jpg,6932.5234,9.7219,29.571
meningioma,me-1011.jpg,6810.2947,9.7991,46.7934
meningioma,me-1012.jpg,10152.3576,8.0651,32.6931
meningioma,me-1013.jpg,6815.7705,9.7957,11.0474
meningioma,me-1014.jpg,9200.0545,8.4929,31.3242
meningioma,me-1015.jpg,5816.7884,10.484,24.4444
meningioma,me-1016.jpg,7791.7622,9.2144,30.6678
meningioma,me-1017.jpg,6562.5193,9.9601,26.8425
meningioma,me-1018.jpg,6738.8283,9.845,46.9385
meningioma,me-1019.jpg,8575.5059,8.7982,20.7875
meningioma,me-1020.jpg,9907.6658,8.1711,57.8892
meningioma,me-1021.jpg,6326.2276,10.1194,42.9405
meningioma,me-1022.jpg,7323.1178,9.4838,29.7011
meningioma,me-1023.jpg,4532.3165,11.5676,34.5574
meningioma,me-1024.jpg,6873.8402,9.7588,47.6989
meningioma,me-1025.jpg,9537.7095,8.3364,29.5127
meningioma,me-1026.jpg,7534.983,9.36,36.2517
meningioma,me-1027.jpg,7513.3066,9.3725,43.5368
meningioma,me-1028.jpg,7189.7847,9.5636,61.0431
meningioma,me-1029.jpg,8322.4859,8.9283,39.3217
meningioma,me-1030.jpg,7937.7207,9.1338,27.1196
meningioma,me-1031.jpg,8672.4243,8.7494,19.8133
meningioma,me-1032.jpg,8573.5343,8.7992,61.6996
meningioma,me-1033.jpg,6592.1655,9.9405,43.0348
meningioma,me-1034.jpg,5798.9857,10.4973,44.5711
meningioma,me-1035.jpg,6297.8152,10.1389,47.8929
meningioma,me-1036.jpg,6344.8489,10.1066,45.7729
meningioma,me-1037.jpg,7553.5905,9.3493,23.1398
meningioma,me-1038.jpg,5485.0357,10.739,38.7595
meningioma,me-1039.jpg,427.4108,21.8223,23.3481
meningioma,me-1040.jpg,5589.7067,10.6569,26.0489
meningioma,me-1041.jpg,7818.4025,9.1996,20.1726
meningioma,me-1042.jpg,9386.9308,8.4056,29.6977
meningioma,me-1043.jpg,8825.5794,8.6734,23.505
meningioma,me-1044.jpg,5870.6123,10.444,33.9494
meningioma,me-1045.jpg,5408.0684,10.8004,49.0067
meningioma,me-1046.jpg,8560.9524,8.8056,29.0975
meningioma,me-1047.jpg,6404.9329,10.0657,22.7186
meningioma,me-1048.jpg,6811.3615,9.7985,22.0247
meningioma,me-1049.jpg,5074.2562,11.0771,31.2406
meningioma,me-1050.jpg,7882.5297,9.1641,50.4715
meningioma,me-1051.jpg,6915.4977,9.7326,50.5271
meningioma,me-1052.jpg,7857.1277,9.1782,21.3832
meningioma,me-1053.jpg,6610.8779,9.9282,35.8899
meningioma,me-1054.jpg,8921.9228,8.6262,34.1045
meningioma,me-1055.jpg,4945.4469,11.1887,35.4181
meningioma,me-1056.jpg,7709.4137,9.2606,23.384
meningioma,me-1057.jpg,6349.2056,10.1036,17.6055
meningioma,me-1058.jpg,4987.9536,11.1516,36.6916
meningioma,me-1059.jpg,9625.8144,8.2964,26.6476
meningioma,me-1060.jpg,6867.0893,9.7631,40.0294
meningioma,me-1061.jpg,6596.4499,9.9377,40.4232
meningioma,me-1062.jpg,5684.5503,10.5838,40.1774
meningioma,me-1063.jpg,5903.9835,10.4194,34.6227
meningioma,me-1064.jpg,6572.8789,9.9532,47.1257
meningioma,me-1065.jpg,8668.117,8.7516,22.8801
meningioma,me-1066.jpg,7425.1938,9.4237,51.4723
meningioma,me-1067.jpg,6909.8573,9.7361,64.7985
meningioma,me-1068.jpg,8305.4608,8.9372,37.2379
meningioma,me-1069.jpg,6768.5804,9.8258,43.6051
meningioma,me-1070.jpg,7372.3538,9.4547,17.8904
meningioma,me-1071.jpg,7184.9219,9.5666,59.7626
meningioma,me-1072.jpg,6065.1673,10.3024,39.2871
meningioma,me-1073.jpg,4791.4211,11.3262,29.8068
meningioma,me-1074.jpg,5696.8226,10.5745,33.0011
meningioma,me-1075.jpg,7190.0961,9.5635,31.2875
meningioma,me-1076.jpg,9173.8241,8.5053,20.5969
meningioma,me-1077.jpg,9261.5326,8.464,59.4402
meningioma,me-1078.jpg,8489.4603,8.842,30.2039
meningioma,me-1079.jpg,7498.6286,9.381,50.6446
meningioma,me-1080.jpg,6859.4958,9.7679,41.7354
meningioma,me-1081.jpg,7850.6273,9.1818,26.5146
meningioma,me-1082.jpg,8596.6867,8.7875,25.6894
meningioma,me-1083.jpg,7023.5856,9.6652,36.7717
meningioma,me-1084.jpg,6868.4973,9.7622,18.431
meningioma,me-1085.jpg,8173.8304,9.0065,21.085
meningioma,me-1086.jpg,5122.1744,11.0363,37.5756
meningioma,me-1087.jpg,6733.498,9.8484,47.5051
meningioma,me-1088.jpg,6421.6328,10.0543,28.2033
meningioma,me-1089.jpg,7132.4305,9.5984,41.8653
meningioma,me-1090.jpg,8078.8724,9.0573,19.285
meningioma,me-1091.jpg,6475.7717,10.0179,50.8081
meningioma,me-1092.jpg,6962.6732,9.703,25.1846
meningioma,me-1093.jpg,8972.3226,8.6018,23.9891
meningioma,me-1094.jpg,7107.893,9.6134,45.6204
meningioma,me-1095.jpg,5815.9806,10.4846,47.0551
meningioma,me-1096.jpg,2106.7801,14.8946,59.0833
meningioma,me-1097.jpg,5388.2823,10.8163,36.1886
meningioma,me-1098.jpg,6902.5688,9.7407,25.7645
meningioma,me-1099.jpg,7889.7307,9.1602,30.7102
meningioma,me-1100.jpg,8575.5059,8.7982,20.7875
meningioma,me-1101.jpg,9504.8979,8.3513,34.1779
meningioma,me-1102.jpg,6228.6412,10.1869,50.1985
meningioma,me-1103.jpg,8200.8441,8.9922,31.1157
meningioma,me-1104.jpg,6710.1468,9.8635,18.3966
meningioma,me-1105.jpg,4888.0935,11.2394,36.124
meningioma,me-1106.jpg,6710.4352,9.8633,50.2445
meningioma,me-1107.jpg,6827.6753,9.7881,19.7305
meningioma,me-1108.jpg,9189.1388,8.4981,31.3494
meningioma,me-1109.jpg,7580.7111,9.3337,32.9775
meningioma,me-1110.jpg,7960.4324,9.1214,56.8468
meningioma,me-1111.jpg,7123.0199,9.6042,54.3263
meningioma,me-1112.jpg,5910.9779,10.4142,50.8846
meningioma,me-1113.jpg,7299.5431,9.4978,39.1532
meningioma,me-1114.jpg,7751.1986,9.2371,43.6605
meningioma,me-1115.jpg,6332.4429,10.1151,50.9729
meningioma,me-1116.jpg,6856.9659,9.7695,55.4265
meningioma,me-1117.jpg,6678.7608,9.8838,26.2185
meningioma,me-1118.jpg,9935.4212,8.1589,46.3024
meningioma,me-1119.jpg,7193.7347,9.5613,40.6362
meningioma,me-1120.jpg,6599.1856,9.9359,43.685
meningioma,me-1121.jpg,6346.7461,10.1053,21.285
meningioma,me-1122.jpg,8428.6422,8.8732,18.3412
meningioma,me-1123.jpg,6240.3041,10.1787,44.0231
meningioma,me-1124.jpg,5644.7517,10.6144,30.5014
meningioma,me-1125.jpg,8057.9289,9.0686,68.2668
meningioma,me-1126.jpg,7503.9636,9.3779,52.1352
meningioma,me-1127.jpg,5050.0374,11.0979,34.8868
meningioma,me-1128.jpg,9969.7325,8.144,46.7893
meningioma,me-1129.jpg,7139.6265,9.594,45.0287
meningioma,me-1130.jpg,6955.4376,9.7076,40.0841
meningioma,me-1131.jpg,11107.0745,7.6748,31.1335
meningioma,me-1132.jpg,6907.6294,9.7375,28.1448
meningioma,me-1133.jpg,8201.1691,8.992,30.5472
meningioma,me-1134.jpg,3044.264,13.296,31.0782
meningioma,me-1135.jpg,8499.041,8.8371,41.4418
meningioma,me-1136.jpg,6955.1352,9.7077,21.5798
meningioma,me-1137.jpg,8180.0314,9.0033,16.3113
meningioma,me-1138.jpg,7908.413,9.1499,23.9553
meningioma,me-1139.jpg,4948.8601,11.1858,41.1792
meningioma,me-1140.jpg,5269.8058,10.9129,47.5846
meningioma,me-1141.jpg,8282.6172,8.9491,25.1009
meningioma,me-1142.jpg,7232.7367,9.5378,38.471
meningioma,me-1143.jpg,6980.6957,9.6918,20.3192
meningioma,me-1144.jpg,8247.0639,8.9678,28.7708
meningioma,me-1145.jpg,802.846,19.0845,28.0115
meningioma,me-1146.jpg,7245.8352,9.5299,17.4285
meningioma,me-1147.jpg,8512.2183,8.8304,22.528
meningioma,me-1148.jpg,8630.321,8.7705,33.2401
meningioma,me-1149.jpg,8823.7551,8.6743,51.4681
meningioma,me-1150.jpg,10208.3479,8.0412,23.6289
meningioma,me-1151.jpg,5809.4515,10.4895,42.4115
meningioma,me-1152.jpg,8672.2055,8.7495,17.1196
meningioma,me-1153.jpg,8261.4568,8.9602,54.403
meningioma,me-1154.jpg,7159.2668,9.5821,55.176
meningioma,me-1155.jpg,6400.8889,10.0684,22.6076
meningioma,me-1156.jpg,6362.7586,10.0943,38.8271
meningioma,me-1157.jpg,10847.7171,7.7774,53.5541
meningioma,me-1158.jpg,6485.1062,10.0116,54.1423
meningioma,me-1159.jpg,8096.9608,9.0476,29.9273
meningioma,me-1160.jpg,12202.2157,7.2664,62.1951
meningioma,me-1161.jpg,7848.7699,9.1828,44.8708
meningioma,me-1162.jpg,6163.4091,10.2326,38.0559
meningioma,me-1163.jpg,6179.7164,10.2211,54.6528
meningioma,me-1164.jpg,5899.6791,10.4225,51.9105
meningioma,me-1165.jpg,3941.4791,12.1742,41.3639
meningioma,me-1166.jpg,7152.0934,9.5865,42.184
meningioma,me-1167.jpg,6697.9166,9.8714,35.3543
meningioma,me-1168.jpg,7314.3816,9.489,62.9566
meningioma,me-1169.jpg,8489.6583,8.8419,19.2403
meningioma,me-1170.jpg,5744.7496,10.5381,24.982
meningioma,me-1171.jpg,5496.6737,10.7298,41.5446
meningioma,me-1172.jpg,7602.067,9.3215,28.1821
meningioma,me-1173.jpg,7932.1402,9.1369,30.744
meningioma,me-1174.jpg,8204.2439,8.9904,31.0905
meningioma,me-1175.jpg,6435.9639,10.0447,52.268
meningioma,me-1176.jpg,7513.3066,9.3725,43.5368
meningioma,me-1177.jpg,8171.5809,9.0077,33.9325
meningioma,me-1178.jpg,5924.4437,10.4043,51.0311
meningioma,me-1179.jpg,3578.2917,12.594,49.7018
meningioma,me-1180.jpg,5785.4129,10.5075,25.6896
meningioma,me-1181.jpg,6028.8974,10.3284,40.0754
meningioma,me-1182.jpg,6786.5451,9.8143,32.3832
meningioma,me-1183.jpg,8500.1145,8.8366,18.9579
meningioma,me-1184.jpg,9128.9016,8.5266,31.9355
meningioma,me-1185.jpg,6152.3552,10.2404,46.6849
meningioma,me-1186.jpg,7056.7129,9.6448,34.7657
meningioma,me-1187.jpg,7675.6705,9.2796,25.275
meningioma,me-1188.jpg,7930.4224,9.1378,42.5054
meningioma,me-1189.jpg,5508.2617,10.7207,19.4464
meningioma,me-1190.jpg,1959.8658,15.2085,33.4277
meningioma,me-1191.jpg,5664.7453,10.599,39.9206
meningioma,me-1192.jpg,11205.8798,7.6363,18.3395
meningioma,me-1193.jpg,4463.037,11.6345,28.7413
meningioma,me-1194.jpg,9718.0591,8.255,23.661
meningioma,me-1195.jpg,6998.625,9.6807,26.7484
meningioma,me-1196.jpg,6634.894,9.9125,37.4591
meningioma,me-1197.jpg,9907.6658,8.1711,57.8892
meningioma,me-1198.jpg,5801.47,10.4954,35.05
meningioma,me-1199.jpg,6989.3189,9.6865,19.9812
meningioma,me-1200.jpg,6117.5001,10.2651,52.8899
meningioma,me-1201.jpg,6861.5997,9.7665,48.5982
meningioma,me-1202.jpg,3801.3407,12.3314,33.6145
meningioma,me-1203.jpg,8003.2396,9.0981,38.8669
meningioma,me-1204.jpg,7596.5858,9.3246,20.8943
meningioma,me-1205.jpg,6116.1786,10.266,39.6891
meningioma,me-1206.jpg,10999.8632,7.7169,54.1245
meningioma,me-1207.jpg,5462.0781,10.7572,31.3928
meningioma,me-1208.jpg,7223.6967,9.5432,36.7543
meningioma,me-1209.jpg,5617.9116,10.6351,53.4747
meningioma,me-1210.jpg,8179.4487,9.0036,58.6952
meningioma,me-1211.jpg,7598.3695,9.3236,47.8729
meningioma,me-1212.jpg,5999.265,10.3498,50.373
meningioma,me-1213.jpg,6814.3307,9.7966,33.9795
meningioma,me-1214.jpg,5962.137,10.3768,23.7877
meningioma,me-1215.jpg,6933.3525,9.7214,55.2398
meningioma,me-1216.jpg,8215.8213,8.9843,49.606
meningioma,me-1217.jpg,9049.36,8.5646,17.6972
meningioma,me-1218.jpg,6925.2782,9.7264,31.2873
meningioma,me-1219.jpg,6104.793,10.2741,17.5433
meningioma,me-1220.jpg,8095.8863,9.0482,51.4464
meningioma,me-1221.jpg,8561.5196,8.8053,36.5182
meningioma,me-1222.jpg,5823.8637,10.4787,24.88
meningioma,me-1223.jpg,8324.847,8.927,30.9628
meningioma,me-1224.jpg,5699.8596,10.5722,45.9695
meningioma,me-1225.jpg,7033.7396,9.6589,25.7
meningioma,me-1226.jpg,6631.8599,9.9145,49.5985
meningioma,me-1227.jpg,8643.9248,8.7637,19.5361
meningioma,me-1228.jpg,8375.8946,8.9005,33.2768
meningioma,me-1229.jpg,7492.9763,9.3843,24.3388
meningioma,me-1230.jpg,4195.3946,11.9031,49.5227
meningioma,me-1231.jpg,1430.4185,16.5762,28.5336
meningioma,me-1232.jpg,8180.9879,9.0027,20.1681
meningioma,me-1233.jpg,6833.0266,9.7847,45.1444
meningioma,me-1234.jpg,6467.579,10.0234,45.3627
meningioma,me-1235.jpg,5943.5702,10.3903,41.9912
meningioma,me-1236.jpg,6471.2263,10.0209,56.2612
meningioma,me-1237.jpg,8466.7446,8.8536,25.5526
meningioma,me-1238.jpg,6658.4272,9.8971,17.9834
meningioma,me-1239.jpg,6434.2282,10.0458,22.8873
meningioma,me-1240.jpg,7600.5746,9.3223,29.0939
meningioma,me-1241.jpg,12045.6888,7.3225,45.2854
meningioma,me-1242.jpg,8783.8116,8.694,18.6679
meningioma,me-1243.jpg,8597.3634,8.7872,24.6398
meningioma,me-1244.jpg,7129.7374,9.6001,17.2804
meningioma,me-1245.jpg,6404.2426,10.0661,24.4531
meningioma,me-1246.jpg,7107.9808,9.6133,40.6059
meningioma,me-1247.jpg,11812.0188,7.4076,57.7825
meningioma,me-1248.jpg,5582.5598,10.6625,32.7621
meningioma,me-1249.jpg,6321.5433,10.1226,18.9515
meningioma,me-1250.jpg,9425.7761,8.3876,56.4877
meningioma,me-1251.jpg,7810.3471,9.2041,17.5407
meningioma,me-1252.jpg,7602.6145,9.3212,23.2643
meningioma,me-1253.jpg,6361.9581,10.0949,55.9008
meningioma,me-1254.jpg,5902.2731,10.4206,54.2773
meningioma,me-1255.jpg,7330.5406,9.4794,51.1122
meningioma,me-1256.jpg,6455.0231,10.0318,31.629
meningioma,me-1257.jpg,6531.2741,9.9808,50.5458
meningioma,me-1258.jpg,7286.7434,9.5055,36.4953
meningioma,me-1259.jpg,5358.7325,10.8402,56.4843
meningioma,me-1260.jpg,8557.8644,8.8071,60.6849
meningioma,me-1261.jpg,7402.7359,9.4369,45.8953
meningioma,me-1262.jpg,7991.8045,9.1044,20.7883
meningioma,me-1263.jpg,5438.1459,10.7763,21.5759
meningioma,me-1264.jpg,6534.3361,9.9788,50.6473
meningioma,me-1265.jpg,7707.9542,9.2614,41.2756
meningioma,me-1266.jpg,6039.8796,10.3205,39.0556
meningioma,me-1267.jpg,6920.9902,9.7291,66.8829
meningioma,me-1268.jpg,6944.806,9.7142,17.6125
meningioma,me-1269.jpg,6340.0749,10.1099,40.4176
meningioma,me-1270.jpg,8005.0831,9.0971,24.7415
meningioma,me-1271.jpg,5601.0749,10.6481,32.0808
meningioma,me-1272.jpg,7048.3182,9.6499,33.5173
meningioma,me-1273.jpg,9838.605,8.2015,13.33
meningioma,me-1274.jpg,7324.5946,9.483,40.1369
meningioma,me-1275.jpg,6616.8778,9.9243,47.4163
meningioma,me-1276.jpg,6366.7371,10.0916,23.2055
meningioma,me-1277.jpg,6223.4531,10.1905,23.0486
meningioma,me-1278.jpg,9105.6111,8.5377,38.1757
meningioma,me-1279.jpg,9241.6389,8.4733,26.092
meningioma,me-1280.jpg,6687.5658,9.8781,39.0956
meningioma,me-1281.jpg,7807.467,9.2057,20.3885
meningioma,me-1282.jpg,3836.5469,12.2914,29.0409
meningioma,me-1283.jpg,5662.9035,10.6004,46.6846
meningioma,me-1284.jpg,6534.8576,9.9784,42.2164
meningioma,me-1285.jpg,6766.0494,9.8275,42.6058
meningioma,me-1286.jpg,6962.4246,9.7032,35.2652
meningioma,me-1287.jpg,9190.6758,8.4973,27.1623
meningioma,me-1288.jpg,7280.0076,9.5095,31.3768
meningioma,me-1289.jpg,10635.8405,7.8631,64.4863
meningioma,me-1290.jpg,6660.8177,9.8955,29.4053
meningioma,me-1291.jpg,9225.0032,8.4811,30.1692
meningioma,me-1292.jpg,7765.1682,9.2293,42.1167
meningioma,me-1293.jpg,7534.983,9.36,36.2517
meningioma,me-1294.jpg,5287.1893,10.8986,28.4115
meningioma,me-1295.jpg,7893.4007,9.1582,34.8172
meningioma,me-1296.jpg,8094.9149,9.0487,54.8329
meningioma,me-1297.jpg,5733.8875,10.5463,34.2591
meningioma,me-1298.jpg,7708.341,9.2612,21.5863
meningioma,me-1299.jpg,6465.8789,10.0245,43.5637
meningioma,me-1300.jpg,4974.2163,11.1636,32.5906
meningioma,me-1301.jpg,8277.9807,8.9516,44.2431
meningioma,me-1302.jpg,6679.794,9.8832,37.1115
meningioma,me-1303.jpg,8581.6709,8.7951,38.3074
meningioma,me-1304.jpg,6770.1425,9.8248,58.5427
meningioma,me-1305.jpg,9957.3689,8.1494,68.4553
meningioma,me-1306.jpg,8091.6445,9.0504,48.9916
meningioma,me-1307.jpg,7715.4699,9.2572,19.616
meningioma,me-1308.jpg,7995.94,9.1021,60.6164
meningioma,me-1309.jpg,9638.5537,8.2907,37.2965
meningioma,me-1310.jpg,6693.8274,9.8741,36.6176
meningioma,me-1311.jpg,8916.2344,8.629,49.6555
meningioma,me-1312.jpg,9679.3662,8.2723,55.5715
meningioma,me-1313.jpg,7645.7416,9.2966,57.2343
meningioma,me-1314.jpg,7003.422,9.6777,42.0497
meningioma,me-1315.jpg,7195.2338,9.5604,58.2052
meningioma,me-1316.jpg,7621.3741,9.3105,43.92
meningioma,me-1317.jpg,9088.9842,8.5457,32.2665
meningioma,me-1318.jpg,7471.6398,9.3966,39.8433
meningioma,me-1319.jpg,8111.0877,9.04,28.342
meningioma,me-1320.jpg,4655.3132,11.4513,35.2048
meningioma,me-1321.jpg,1009.2456,18.0908,36.1465
meningioma,me-1322.jpg,8646.1774,8.7626,21.5531
meningioma,me-1323.jpg,8516.7394,8.8281,18.198
meningioma,me-1324.jpg,8907.8009,8.6331,33.5825
meningioma,me-1325.jpg,4644.0298,11.4619,41.6457
meningioma,me-1326.jpg,8340.974,8.9186,34.376
meningioma,me-1327.jpg,6747.6329,9.8393,22.6622
meningioma,me-1328.jpg,12578.9561,7.1344,37.7802
meningioma,me-1329.jpg,7319.5167,9.486,41.0834
meningioma,me-1330.jpg,5741.2776,10.5407,37.0624
meningioma,me-1331.jpg,5491.8304,10.7336,42.9469
meningioma,me-1332.jpg,8317.755,8.9307,26.632
meningioma,me-1333.jpg,7145.0377,9.5908,30.5605
meningioma,me-1334.jpg,6439.2672,10.0424,22.6763
meningioma,me-1335.jpg,9114.3193,8.5336,12.7771
meningioma,me-1336.jpg,7916.8268,9.1453,20.5437
meningioma,me-1337.jpg,7267.3326,9.5171,33.108
meningioma,me-1338.jpg,251.8987,24.1185,43.8108
meningioma,me-1339.jpg,7439.7517,9.4152,24.1185
meningioma,me-1340.jpg,6634.1223,9.913,47.5169
meningioma,me-1341.jpg,7046.1352,9.6513,38.697
meningioma,me-1342.jpg,9454.0304,8.3746,29.627
meningioma,me-1343.jpg,9259.781,8.4648,50.8741
meningioma,me-1344.jpg,7757.341,9.2337,32.4698
meningioma,me-1345.jpg,7205.1086,9.5544,60.6275
meningioma,me-1346.jpg,9794.442,8.221,48.3107
meningioma,me-1347.jpg,8386.5828,8.895,48.3578
meningioma,me-1348.jpg,6333.3262,10.1145,32.3611
meningioma,me-1349.jpg,7650.6597,9.2938,54.7221
meningioma,me-1350.jpg,9997.6335,8.1318,32.3907
meningioma,me-1351.jpg,10329.7102,7.9899,39.7038
meningioma,me-1352.jpg,7180.9785,9.569,23.2659
meningioma,me-1353.jpg,8053.9289,9.0707,60.799
meningioma,me-1354.jpg,6472.3359,10.0202,41.4374
meningioma,me-1355.jpg,6044.5807,10.3171,24.6164
meningioma,me-1356.jpg,8534.5531,8.819,40.3536
meningioma,me-1357.jpg,6130.4425,10.2559,52.8113
meningioma,me-1358.jpg,6399.5379,10.0693,33.4528
meningioma,me-1359.jpg,7120.3255,9.6058,55.9889
meningioma,me-1360.jpg,4792.4652,11.3252,32.5577
meningioma,me-1361.jpg,6775.6247,9.8213,61.4534
meningioma,me-1362.jpg,9883.0368,8.1819,29.3736
meningioma,me-1363.jpg,7708.341,9.2612,21.5863
meningioma,me-1364.jpg,7887.1476,9.1616,22.357
meningioma,me-1365.jpg,9358.9505,8.4185,51.6349
meningioma,me-1366.jpg,7082.1708,9.6291,29.1306
meningioma,me-1367.jpg,6498.7927,10.0025,40.1833
meningioma,me-1368.jpg,5353.9143,10.8441,44.8054
meningioma,me-1369.jpg,9840.8242,8.2005,61.5664
meningioma,me-1370.jpg,8309.023,8.9353,30.9973
meningioma,me-1371.jpg,5731.2992,10.5483,53.0567
meningioma,me-1372.jpg,6381.4056,10.0816,39.9257
meningioma,me-1373.jpg,7875.1519,9.1682,36.766
meningioma,me-1374.jpg,8654.9479,8.7582,21.9583
meningioma,me-1375.jpg,5514.2653,10.7159,30.7595
meningioma,me-1376.jpg,5744.7496,10.5381,24.982
meningioma,me-1377.jpg,5969.328,10.3715,39.4968
meningioma,me-1378.jpg,7862.244,9.1753,40.5194
meningioma,me-1379.jpg,8093.1764,9.0496,45.9025
meningioma,me-1380.jpg,6715.1899,9.8602,42.5843
meningioma,me-1381.jpg,2541.579,14.0798,13.1862
meningioma,me-1382.jpg,6767.9391,9.8262,59.6711
meningioma,me-1383.jpg,8508.309,8.8324,13.8709
meningioma,me-1384.jpg,8306.641,8.9365,36.2157
meningioma,me-1385.jpg,8251.1689,8.9656,22.8826
meningioma,me-1386.jpg,5117.2221,11.0405,21.6939
meningioma,me-1387.jpg,8285.7114,8.9475,33.7045
meningioma,me-1388.jpg,8546.824,8.8128,22.9595
meningioma,me-1389.jpg,6038.792,10.3213,32.632
meningioma,me-1390.jpg,8131.1988,9.0293,64.7357
meningioma,me-1391.jpg,6295.166,10.1407,48.202
meningioma,me-1392.jpg,8495.8532,8.8387,32.9059
meningioma,me-1393.jpg,8238.8564,8.9721,25.0924
meningioma,me-1394.jpg,5443.2361,10.7722,47.7177
meningioma,me-1395.jpg,8752.4496,8.7095,25.9137
meningioma,me-1396.jpg,8568.9513,8.8015,59.8152
meningioma,me-1397.jpg,4893.1411,11.2349,52.9299
meningioma,me-1398.jpg,9587.8615,8.3136,24.3637
meningioma,me-1399.jpg,10529.5984,7.9067,62.3778
meningioma,me-1400.jpg,8411.7119,8.882,38.5388
meningioma,me-1401.jpg,9793.7777,8.2213,44.4377
meningioma,me-1402.jpg,7189.4855,9.5638,48.5297
meningioma,me-1403.jpg,9102.1841,8.5393,47.3691
meningioma,me-1404.jpg,7617.2151,9.3128,32.2421
meningioma,me-1405.jpg,9184.9501,8.5,49.2856
meningioma,me-1406.jpg,5650.5529,10.6099,40.763
meningioma,me-1407.jpg,7166.8573,9.5775,61.6973
meningioma,me-1408.jpg,7529.2946,9.3633,41.2632
meningioma,me-1409.jpg,6728.2269,9.8518,39.4105
meningioma,me-1410.jpg,7860.2771,9.1764,24.878
meningioma,me-1411.jpg,6396.8995,10.0711,37.385
meningioma,me-1412.jpg,6170.0813,10.2279,45.8331
meningioma,me-1413.jpg,9127.4946,8.5273,28.8757
meningioma,me-1414.jpg,9175.0279,8.5047,16.5184
meningioma,me-1415.jpg,8995.5804,8.5905,15.1929
meningioma,me-1416.jpg,7649.8852,9.2943,46.0114
meningioma,me-1417.jpg,9285.5069,8.4527,34.2058
meningioma,me-1418.jpg,6363.4679,10.0939,54.646
meningioma,me-1419.jpg,6540.0405,9.975,29.1482
meningioma,me-1420.jpg,5678.8431,10.5882,41.9332
meningioma,me-1421.jpg,5268.0394,10.9143,39.0292
meningioma,me-1422.jpg,4015.5468,12.0934,18.2474
meningioma,me-1423.jpg,7219.4628,9.5458,46.9754
meningioma,me-1424.jpg,9462.1578,8.3709,31.6857
meningioma,me-1425.jpg,6002.2386,10.3477,21.6819
meningioma,me-1426.jpg,6802.3131,9.8042,29.7775
meningioma,me-1427.jpg,9017.5849,8.5799,61.8565
meningioma,me-1428.jpg,5744.7496,10.5381,24.982
meningioma,me-1429.jpg,5454.0485,10.7636,21.2625
meningioma,me-1430.jpg,9829.1296,8.2057,26.5307
